           4.36,           5.37,
           4.31,           5.57,
           4.25,           5.77,
           4.18,           5.97,
           4.11,           6.16,
           4.02,           6.35,
           3.93,           6.54,
           3.83,           6.72,
           3.72,           6.90,
           3.60,           7.07,
           3.47,           7.24,
           0.00,           0.00,
           0.21,           0.01,
           0.42,           0.02,
           0.62,           0.05,
           0.83,           0.09,
           1.03,           0.14,
           1.23,           0.20,
           1.42,           0.27,
           1.62,           0.35,
           1.80,           0.44,
           1.99,           0.55,
           2.16,           0.66,
           2.33,           0.78,
           2.49,           0.91,
           2.65,           1.05,
           2.80,           1.19,
           2.94,           1.35,
           3.07,           1.51,
           3.19,           1.68,
           3.30,           1.85,
           3.41,           2.03,
           3.50,           2.22,
           3.58,           2.41,
           3.66,           2.61,
           3.72,           2.80,
           3.77,           3.01,
           3.81,           3.21,
           3.84,           3.42,
           3.86,           3.62,
           3.87,           3.83,
           3.87,           4.04,
           3.85,           4.25,
           3.83,           4.45,
           3.79,           4.66,
           3.74,           4.86,
           3.69,           5.06,
           3.62,           5.26,
           3.54,           5.45,
           3.45,           5.64,
           3.35,           5.82,
           3.24,           6.00,
           3.12,           6.17,
           2.99,           6.33,
           2.85,           6.49,
           2.71,           6.64,
           2.55,           6.78,
           2.39,           6.92,
           2.23,           7.04,
           2.05,           7.15,
           0.00,           0.00,
           0.21,           0.01,
           0.41,           0.03,
           0.62,           0.06,
           0.82,           0.10,
           1.03,           0.16,
           1.22,           0.23,
           1.42,           0.31,
           1.60,           0.40,
           1.78,           0.50,
           1.96,           0.61,
           2.13,           0.74,
           2.28,           0.87,
           2.44,           1.02,
           2.58,           1.17,
           2.71,           1.33,
           2.83,           1.50,
           2.94,           1.68,
           3.04,           1.86,
           3.13,           2.05,
           3.21,           2.24,
           3.27,           2.44,
           3.33,           2.64,
           3.37,           2.84,
           3.40,           3.05,
           3.41,           3.26,
           3.42,           3.47,
           3.41,           3.67,
           3.39,           3.88,
           3.35,           4.09,
           3.31,           4.29,
           3.25,           4.49,
           3.18,           4.68,
           3.10,           4.88,
           3.00,           5.06,
           2.90,           5.24,
           2.78,           5.41,
           2.65,           5.58,
           2.52,           5.74,
           2.37,           5.89,
           2.22,           6.02,
           2.05,           6.15,
           1.88,           6.27,
           1.70,           6.38,
           1.52,           6.48,
           1.33,           6.57,
           1.14,           6.64,
           0.94,           6.71,
           0.74,           6.76,
           0.00,           0.00,
           0.21,           0.01,
           0.41,           0.03,
           0.62,           0.06,
           0.82,           0.11,
           1.02,           0.18,
           1.22,           0.25,
           1.40,           0.34,
           1.59,           0.44,
           1.76,           0.56,
           1.93,           0.68,
           2.09,           0.82,
           2.23,           0.97,
           2.37,           1.12,
           2.50,           1.29,
           2.61,           1.46,
           2.71,           1.64,
           2.80,           1.83,
           2.88,           2.03,
           2.94,           2.22,
           2.99,           2.43,
           3.02,           2.63,
           3.05,           2.84,
           3.05,           3.05,
           3.05,           3.25,
           3.03,           3.46,
           2.99,           3.67,
           2.94,           3.87,
           2.88,           4.07,
           2.81,           4.26,
           2.72,           4.45,
           2.62,           4.63,
           2.51,           4.81,
           2.38,           4.98,
           2.25,           5.13,
           2.10,           5.28,
           1.94,           5.42,
           1.78,           5.55,
           1.61,           5.66,
           1.42,           5.76,
           1.24,           5.85,
           1.04,           5.93,
           0.84,           6.00,
           0.64,           6.05,
           0.43,           6.08,
           0.23,           6.10,
           0.02,           6.11,
          -0.19,           6.11,
          -0.40,           6.09,
          12.00,          49.00,
